total_items,discount%,weekday,hour,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,num_orders
-0.4017823236504214,-0.02341620964047686,-1.2184406142895359,0.6553845906373463,-0.7801392582132056,-0.764204828302552,-1.0907612967899643,1.2645818694140512,3.8557984554704774,0.3546336549628288,-0.4693394088766562,-0.18385810489700963,-0.33419515654975224
0.7892489607004146,0.29005155560922974,-1.2184406142895359,-0.7457850478568514,0.23980737985699851,-0.5011017195921722,-0.8942047146786428,-0.14645969723962945,-0.09076363944729103,0.47272494523639874,1.0998543948094928,-0.18385810489700963,0.5895818807925592
0.2242954067881098,-0.5132329304427246,1.5325353707609874,0.30509218101379687,0.033823164232507544,-0.583229106512232,-0.20220454372654034,-0.051411294201172034,-0.40971380573768335,-0.22316002170384366,0.9930527062177765,-0.18385810489700963,1.8212845972489746
-0.001211263891171548,-0.6146258246215749,-1.2184406142895359,-1.0960774574804009,-1.077845759772724,3.111328137865849,-1.0907612967899643,-0.8609687132574848,0.1866533110159814,-0.25154210293062146,0.15879741372739872,-0.18385810489700963,-0.6421208356638561
0.06745806063898552,-0.44090791414177694,1.5325353707609874,1.1808232050726704,0.5960320944503333,0.14753291879270428,-0.5366606839392107,-0.07049565657764645,0.37885876995477713,-0.25154210293062146,-0.26283616291174833,-0.18385810489700963,1.205433239020767
-0.3750775863331381,-0.046940510017949494,1.5325353707609874,-0.22034643342152724,-1.077845759772724,-0.14522756833881392,0.08379534970585864,1.9825308263383443,0.054914256721228925,0.5717565763476788,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
-0.8557628580442379,0.10919880237758313,0.6155433757441463,-0.39549263823330194,-1.077845759772724,1.8104182416198475,0.2107247288886493,0.28086973600850845,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
1.120387703434728,0.32117601457019374,-1.2184406142895359,-0.04520022860975253,-0.5927715299589634,1.1224418892110062,-0.509001642202174,-0.8609687132574848,-0.5170882177327613,-0.25154210293062146,1.156926812949956,-0.18385810489700963,-0.6421208356638561
-0.6100792747252313,0.287569871173804,1.0740393732525668,-0.5706388430450766,-0.2544270500047473,1.504102562604432,-0.12398252534770944,-0.2853889235254432,-0.19479499587101823,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,0.5895818807925592
-0.21484916242943813,0.2622360092288337,-1.2184406142895359,1.355969409884445,-0.5908284572215121,1.253221190950022,0.532647067395727,-0.19924244641690744,-0.5170882177327613,-0.25154210293062146,-0.4259609688593146,-0.18385810489700963,-0.026269477435648406
0.8533403302618948,-0.4109208938803833,-0.7599446167811154,-1.0960774574804009,0.18022444227214932,-0.07471754686206586,-0.11257727678345847,0.2889147590961456,-0.5170882177327613,1.3184236363136792,-0.20928140818445606,-0.18385810489700963,-0.33419515654975224
-0.695534434140538,-0.5739106893528723,-0.3014486192726948,0.830530795449121,0.11870537149533995,-0.764204828302552,0.3143147385296766,1.0365470770679273,-0.03751556363073459,-0.25154210293062146,-0.43244647092073085,-0.18385810489700963,0.28165620167845545
-0.02791600120845487,-0.5059228761740228,1.5325353707609874,0.12994597620202217,-0.3121363103070539,0.27896575729540773,-0.10901313660713025,0.10984364174891567,0.8610722760668595,0.4754758238783788,-0.3785423800168284,-0.18385810489700963,0.28165620167845545
-0.21484916242943813,-0.6146258246215749,0.15704737823572576,1.355969409884445,-0.7872175946139215,3.514746189314957,-0.7200907184518149,-0.8609687132574848,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
-0.9625818073133712,-0.2273796491770253,-1.2184406142895359,-0.7457850478568514,1.7426631095478025,-0.764204828302552,-1.0907612967899643,0.9289102164471287,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
0.03884584208475344,-0.361416459569548,-0.7599446167811154,0.6553845906373463,-0.4770199111707871,0.48621485613599225,-0.0829144327353065,0.4392734664581883,0.35685166987097633,0.7535110580499289,-0.4693394088766562,-0.18385810489700963,0.28165620167845545
-0.3750775863331381,-0.6146258246215749,-1.2184406142895359,0.4802383858255716,-0.7913813219084602,-0.764204828302552,0.042865223809958754,1.5569768464612708,-0.20261434619044869,-0.25154210293062146,-0.4693394088766562,3.2205611139045582,-0.6421208356638561
-0.4284870609677047,-0.4692577120325772,-1.2184406142895359,0.830530795449121,0.18202872409978257,0.3611854787674014,0.812106316490204,-0.5653372326692615,-0.45830143543994156,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,0.8975075599066631
-1.2563339178034878,0.17873766832857368,-1.2184406142895359,1.0056770002608957,0.17335429223616045,-0.764204828302552,-0.6890482072386325,2.535418102671465,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.33419515654975224
0.4082613749738389,-0.21290315663704218,0.6155433757441463,-0.5706388430450766,-0.31900646034304275,-0.05986007805089395,-0.35716160587300255,0.25636478062662554,-0.11323010612594459,-0.25154210293062146,0.6766452613854022,-0.18385810489700963,0.8975075599066631
-0.3216681116985714,-0.10226139222431373,-0.3014486192726948,0.6553845906373463,2.358894749139533,-0.764204828302552,-1.0907612967899643,0.10776303232969912,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
1.1470924407520113,-0.363872293125438,1.5325353707609874,0.6553845906373463,-0.007767845076273774,0.41029067229585103,-0.10268966210074126,-0.006809193021820684,0.007318211298608606,1.305651699761629,-0.4693394088766562,-0.18385810489700963,-0.33419515654975224
2.5624435185680277,-0.47089493440317065,-1.2184406142895359,1.355969409884445,-0.11477563654591881,0.10508300790364174,0.7671904854508832,-0.5197487685059853,-0.11932126670086322,0.762353167970579,-0.3332501852928393,-0.18385810489700963,-0.6421208356638561
-0.07598452837956478,-0.37979643491941945,-1.2184406142895359,1.0056770002608957,-0.16099300951529838,0.5476844855734,0.22709677924700913,0.0762487349933004,-0.1099720434928485,-0.25154210293062146,-0.4017200759084472,-0.18385810489700963,0.5895818807925592
-0.26825863706400477,0.7270348232804358,-1.2184406142895359,-0.5706388430450766,-0.15058369127895174,-0.764204828302552,1.2942233424924703,-0.5197487685059853,-0.5170882177327613,3.62326695562978,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
-0.05462073852573819,-0.4630104161447869,-0.7599446167811154,0.830530795449121,0.3428179931238861,-0.764204828302552,0.34121824824776814,1.0666465599992585,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,0.28165620167845545
0.5328834824544949,-0.22789666676773898,-0.7599446167811154,-1.2712236622921755,0.08841425542757067,-0.4504352327310232,0.3183387677610152,0.2819793943654241,0.7170092457251788,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
-0.5175028520253161,0.09179254349022246,-0.3014486192726948,-1.2712236622921755,-0.7323951852358284,-0.764204828302552,-1.0907612967899643,1.6514827498585696,2.962805984207982,0.8245754229677456,-0.4693394088766562,-0.18385810489700963,-0.026269477435648406
-0.44629021917922684,-0.5972195657342142,0.15704737823572576,-0.5706388430450766,-0.3475279923106332,-0.29715987652085435,1.5175761268757142,-0.11416863905338996,-0.2612594735861773,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.026269477435648406
1.9749392975877944,-0.4512482659560506,0.15704737823572576,1.355969409884445,0.593474376255117,1.668390912645255,-0.7596411771826845,-0.7733057030611646,-0.5170882177327613,-0.25154210293062146,-0.3511118958882153,-0.18385810489700963,-0.6421208356638561
0.47947400781992827,0.43294581736266124,-1.2184406142895359,-0.39549263823330194,0.0892848529527922,1.2459717839800106,-0.4643924038661934,-0.44656175596578934,0.1708909842851138,0.31310253260826054,-0.4693394088766562,-0.18385810489700963,2.4371359554771823
0.27651800420857514,-0.2701887056881183,-1.2184406142895359,-2.322100891162824,-0.3378681449873033,0.49178011140254974,-0.30499485739968885,-0.5737891304877675,-0.011210249240911428,-0.25154210293062146,0.7672012989118002,-0.18385810489700963,0.5895818807925592
-0.3394712699100936,-0.269947430812452,-0.3014486192726948,-0.04520022860975253,-1.077845759772724,-0.764204828302552,0.06708604737382445,3.2530896450065288,-0.459859639307944,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.026269477435648406
1.0135687541655947,-0.6146258246215749,1.5325353707609874,0.4802383858255716,1.452867689847908,-0.764204828302552,-0.7651598458428058,-0.8609687132574848,-0.5170882177327613,-0.25154210293062146,0.897506730493305,-0.18385810489700963,-0.6421208356638561
-0.6777312759290159,-0.521045640702398,-1.2184406142895359,-0.22034643342152724,-0.7652886308626842,-0.5723168412836876,1.5105244946988923,-0.3629170540619357,0.7090765714880756,1.4605523661493123,-0.4693394088766562,-0.18385810489700963,-0.026269477435648406
-0.3216681116985714,0.6179441116398484,0.15704737823572576,0.6553845906373463,-1.077845759772724,-0.10543977050550604,0.17853249503794155,1.1325325249411131,0.7501564916445037,1.414704388782979,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
0.37265505855079495,-0.5582709072337833,1.5325353707609874,0.4802383858255716,-0.45162117467410096,0.16199466809558832,1.019669576651434,0.1005502530097486,-0.23236187457958635,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
0.47219089764248756,0.3576257547155084,-1.2184406142895359,-2.4972470959745983,-0.12925405191101935,1.6483138708156748,-0.4286255778151798,-0.5346534978000087,-0.20875701763703686,-0.25154210293062146,-0.23920557268839765,-0.18385810489700963,5.824318425732325
-1.443267079024471,-0.6146258246215749,-0.3014486192726948,-0.22034643342152724,-1.077845759772724,-0.764204828302552,-1.0907612967899643,4.687323071319742,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
-0.04571915941997702,-0.07304989834899059,1.5325353707609874,-0.5706388430450766,-0.20485093701777307,0.044813727641373834,1.4100387361791833,-0.57060810986461,-0.33761146311829726,-0.006255424020738035,-0.4693394088766562,-0.18385810489700963,0.8975075599066631
1.988291666246436,-0.4500849763769448,-0.3014486192726948,-1.0960774574804009,-0.29506502839944515,1.7676085857232509,-0.3565484204663224,-0.5383355459843191,-0.42274605627006745,-0.25154210293062146,-0.4693394088766562,1.1074594727866902,0.28165620167845545
-1.1762197058516377,0.9695160733251538,1.5325353707609874,1.0056770002608957,-1.077845759772724,-0.764204828302552,-1.0907612967899643,2.25162297789034,3.2141017716476497,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
1.4332146262943322,0.24990144670752149,1.0740393732525668,1.1808232050726704,0.6826078812674921,1.4613576608091923,-0.8098347826152165,-0.6263552320810762,-0.3730251873910802,-0.20648944762064286,-0.4152986212079932,-0.18385810489700963,3.360912992819494
1.4942540258766945,-0.34939580058545483,-0.3014486192726948,0.830530795449121,0.24830138353785738,0.7678772097850732,-0.5154400889723156,-0.21736686624652646,0.6396656719134208,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
-0.3074255851293537,-0.5460348242535594,-1.2184406142895359,0.12994597620202217,-0.4204209781470242,1.254597815178854,-0.7559007462019356,-0.5116852511123997,-0.15377173767342645,-0.25154210293062146,0.6481515801975403,-0.18385810489700963,3.668838671933598
0.5862929570890616,-0.16344180712543305,1.5325353707609874,0.4802383858255716,-0.29784084659580445,1.2268638733979995,-0.6724155530824335,0.14475164422688072,0.3640052421740785,0.5625869808744122,-0.4693394088766562,-0.18385810489700963,-0.026269477435648406
0.37265505855079495,-0.3225108858683432,0.15704737823572576,0.830530795449121,-0.8267730039120392,-0.5592221230094344,1.1654544070896393,-0.5874379282778275,-0.5170882177327613,-0.25154210293062146,1.0582621258516887,-0.18385810489700963,-0.6421208356638561
-0.8023533834096712,0.09627336260974102,-0.3014486192726948,-0.22034643342152724,-0.555297984308115,-0.764204828302552,2.1040879683652753,0.1371689787879583,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
0.10560768537796174,-0.025742788798688434,-1.2184406142895359,-0.39549263823330194,-1.077845759772724,-0.764204828302552,1.3480303619286533,0.010113096921139843,1.4751462549569163,1.286985023262479,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
-0.2095082149659814,-0.48573333925665335,0.6155433757441463,-0.22034643342152724,0.5663268742947248,1.0056974393659335,-0.17291472080078474,-0.5933746004873252,-0.4990697148227693,-0.17746487092873142,-0.4693394088766562,-0.18385810489700963,2.1292102763630787
0.08557913238999926,-0.31792235475075925,-1.2184406142895359,-0.9209312526686261,-0.10514701717729805,1.8896790604048708,-0.18409002483753084,-0.7728895811773213,-0.29260061956759015,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,1.5133589181348708
-1.1228102312170711,0.6587885013062295,-1.2184406142895359,-0.7457850478568514,-1.077845759772724,-0.764204828302552,-1.0907612967899643,4.687323071319742,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
-1.4165623417071878,-0.6073875783515832,-1.2184406142895359,-0.5706388430450766,-1.077845759772724,-0.764204828302552,-0.873693662825192,-0.8609687132574848,-0.5170882177327613,-0.25154210293062146,3.5827172233314926,-0.18385810489700963,-0.33419515654975224
-0.21484916242943813,0.06008213125978316,1.5325353707609874,-0.22034643342152724,-0.05981443625800773,-0.764204828302552,0.25303452194957937,0.1982001884183079,1.447948514715419,-0.25154210293062146,-0.2945498123361914,-0.18385810489700963,-0.6421208356638561
-1.3097433924380544,-0.11699639355965373,1.5325353707609874,-0.39549263823330194,-0.8190701084171427,-0.764204828302552,-0.6488079149252478,-0.8609687132574848,-0.5170882177327613,-0.25154210293062146,3.110657729025128,-0.18385810489700963,-0.33419515654975224
0.3192455839162283,-0.16326946792852845,0.6155433757441463,-2.322100891162824,-0.34044965590991716,-0.409640148876619,-0.14338984346913597,2.019149552116554,-0.2842075669149406,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
0.34417000541235954,-0.49002458525957693,-1.2184406142895359,-0.9209312526686261,-0.5708980825716534,1.621753569868492,-0.0553670783402007,-0.41950963026462346,-0.41736317018060454,0.2610382840249853,-0.2057232420261709,-0.18385810489700963,3.668838671933598
2.1218153528328525,-0.1308266141112447,1.5325353707609874,1.355969409884445,1.2584216251929499,0.1298874261731404,-0.286300367313528,-0.5415258137604511,-0.32691651838791685,-0.25154210293062146,-0.4418026050421182,-0.18385810489700963,0.28165620167845545
0.2658361092816617,0.04595031711360893,-0.3014486192726948,-1.2712236622921755,-0.023451217885703025,0.6775572298934293,0.18328468193971265,-0.1354370908942694,-0.14340259920635562,-0.25154210293062146,-0.4693394088766562,-0.043368464857324554,1.8212845972489746
-0.04794455419641736,-0.015014673791379508,-1.2184406142895359,-2.4972470959745983,-0.030356065649146332,1.3295650772989533,-0.5627511755064808,-0.6337661646790473,-0.4306079030586253,-0.25154210293062146,0.23997250920102708,-0.18385810489700963,1.5133589181348708
-0.6777312759290159,0.2532743709897964,-1.2184406142895359,-0.39549263823330194,-0.11199981834955952,1.5802533857993195,-0.3722612965125013,-0.8609687132574848,0.05179784898522392,-0.25154210293062146,-0.40157831630054736,0.8352719522650769,-0.026269477435648406
-0.10803021316030484,-0.26563895088983797,-1.2184406142895359,0.6553845906373463,1.229691906860633,-0.764204828302552,0.9594241104451094,-0.8609687132574848,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
0.07356200059722168,-0.026052999353116658,-1.2184406142895359,1.0056770002608957,-0.09379045098144362,0.8971120062917415,0.4626519532231882,-0.4687044840878748,-0.3635909712448108,-0.1092823788739414,-0.4693394088766562,-0.18385810489700963,0.5895818807925592
-0.24398160313920184,-0.32852709056028434,1.5325353707609874,0.30509218101379687,-0.2535791637193138,0.7604599218115455,-0.7743576269430079,-0.33554548125802136,0.3084250116426853,-0.1722310563696396,0.5285193583671832,-0.18385810489700963,2.4371359554771823
-0.615420222188688,0.13892731384361995,0.6155433757441463,-0.5706388430450766,0.27578198368181306,-0.764204828302552,0.057581673570282314,1.3411482960412167,-0.2761332377807461,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.33419515654975224
-0.6243218012944494,-0.462105635361038,-1.2184406142895359,-0.7457850478568514,-0.4242099699850543,-0.5282480778607201,-0.30672710617356025,0.15436868332014783,1.1586892148553276,-0.15886369154010474,0.5546611187876164,-0.18385810489700963,0.8975075599066631
-0.1614396877948715,-0.2025628048227684,-0.7599446167811154,-0.39549263823330194,-0.4346886836763103,1.5330788238113056,-0.7167181987150741,0.8482750425112731,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.026269477435648406
-0.48189653560227136,0.010448442551269428,-1.2184406142895359,0.6553845906373463,1.4574477898719005,-0.764204828302552,-0.13465195142394398,0.0389642142009414,-0.3386030473979352,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
-0.7756486460923879,-0.4600375649981832,0.15704737823572576,1.0056770002608957,-0.41581311994106795,-0.6055572799798689,0.9350499905295736,-0.8609687132574848,-0.5170882177327613,-0.25154210293062146,1.1001520899860824,-0.18385810489700963,-0.33419515654975224
1.4087988664613877,0.32127941808833643,0.6155433757441463,-0.9209312526686261,-0.3513586214216086,1.1541713988755429,0.4127080018490899,-0.7533318526366866,0.06834314096546817,0.2758406310032588,-0.4582821594604711,-0.18385810489700963,0.5895818807925592
1.088342018653988,-0.23834042210015546,-0.3014486192726948,1.1808232050726704,-0.02342345970373925,-0.14139988145864757,0.4619161307351718,-0.2669685948006469,-0.08107444448625763,-0.25154210293062146,0.07127503181005648,-0.18385810489700963,0.5895818807925592
-0.5887154848714047,0.007604845802344179,-0.7599446167811154,0.6553845906373463,-0.5659154889091887,-0.764204828302552,-0.8424212070845045,3.2289545757436184,0.21300112187493195,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.33419515654975224
-0.5887154848714047,-0.3964444013404001,0.6155433757441463,-2.672393300786373,-0.2846557101630984,1.9589929297315667,0.14542048307721347,-0.8609687132574848,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
-1.0159912819479378,-0.542243361921659,0.15704737823572576,1.1808232050726704,-0.655643812106498,-0.35575034674796163,1.3162980171329557,-0.32056509343966283,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,2.976355488016008,-0.6421208356638561
0.8800450675791781,-0.40626773556396006,-0.7599446167811154,-0.39549263823330194,0.5372640577788442,0.2760698099847557,-0.3983983244722425,0.04673182269934955,-0.5170882177327613,1.2683183467633292,-0.40958773414688665,-0.18385810489700963,-0.33419515654975224
0.11896005403660341,0.033132589343832355,0.6155433757441463,-0.5706388430450766,0.37217227055038427,-0.764204828302552,0.17353120156470658,-0.2071718800923658,1.4694092316247251,0.24484412344809126,-0.4693394088766562,-0.18385810489700963,1.5133589181348708
-0.695534434140538,0.1676217901282295,-1.2184406142895359,0.12994597620202217,-0.2821574737863752,-0.3194880499884912,0.021250438224483602,1.7955533931980918,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
0.15901716001252839,1.4415531336467475,-1.2184406142895359,1.1808232050726704,-0.5840277026404321,0.14889994982133503,-0.936698463361577,2.1384378254849645,0.553822804276195,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
-0.8557628580442379,-0.4067847531546738,1.5325353707609874,-0.04520022860975253,-0.5757002480513547,-0.764204828302552,0.7087845754645993,-0.5807799781363349,1.1445237251462146,4.50354812106338,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
0.6931119063581949,-0.38326045277720117,0.6155433757441463,0.12994597620202217,1.4520349443890004,-0.764204828302552,-0.40759610557244463,-0.06118245251067753,0.33029137666638914,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.33419515654975224
-0.07242389673726035,-0.5682665806542478,-0.7599446167811154,1.355969409884445,0.5455915123679218,-0.764204828302552,-1.0547366541475054,1.036916963186899,0.7725379653849024,1.0420258299052123,-0.3682648084440922,0.1203278501571496,-0.026269477435648406
-1.443267079024471,-0.6146258246215749,-0.7599446167811154,1.1808232050726704,3.0858815347659925,-0.764204828302552,-1.0907612967899643,-0.8609687132574848,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
1.000216385506953,-0.4590035298167559,-0.3014486192726948,0.4802383858255716,2.5730144252611864,-0.764204828302552,-0.8464452363158429,-0.5107327943560473,-0.4580181256457593,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,0.28165620167845545
2.268691408077911,-0.40549220917788953,1.0740393732525668,-2.146954686351049,0.07862949628540457,-0.035433392039306184,0.31052065382584326,-0.35302260037943967,-0.35177695282741045,-0.25154210293062146,-0.13358177756595793,-0.18385810489700963,-0.33419515654975224
-0.08132547584302152,0.043020550766231576,-0.7599446167811154,-0.5706388430450766,-0.38500153796148145,0.5455188206280427,-0.7718282371404525,-0.8609687132574848,-0.3326535417201077,-0.25154210293062146,1.5826309154730833,-0.18385810489700963,-0.33419515654975224
-0.695534434140538,0.5300511212185222,1.5325353707609874,1.355969409884445,0.1854291013903227,-0.764204828302552,2.1128258604104673,-0.8609687132574848,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
0.2658361092816617,-0.33181720250118957,-1.2184406142895359,0.4802383858255716,0.070926600790508,-0.764204828302552,1.0973908269481427,0.5166721368530406,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
-0.4284870609677047,-0.005062085170141137,-1.2184406142895359,1.1808232050726704,1.8096991189898757,-0.764204828302552,-0.8497794319646661,0.5488522292035887,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
2.6826148364958025,1.9685233129816704,-1.2184406142895359,1.0056770002608957,2.3205884580297766,-0.764204828302552,-0.36264195044520636,-0.8021568203409661,-0.5170882177327613,-0.25154210293062146,-0.42468513238821626,-0.18385810489700963,0.28165620167845545
-0.8557628580442379,-0.15577271286318006,0.6155433757441463,-2.672393300786373,-1.077845759772724,-0.5081023574387922,0.9923061778783325,-0.8609687132574848,-0.5170882177327613,-0.25154210293062146,1.640894114319905,-0.18385810489700963,-0.33419515654975224
2.135167721491494,-0.31527263959835167,-0.7599446167811154,-0.5706388430450766,-0.21970156436829444,-0.5325290434503799,1.2716887787969746,0.4389960518689595,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
0.0521982107433951,-0.601183367263019,-1.2184406142895359,0.6553845906373463,1.4874266263925793,-0.764204828302552,-0.886570556365475,-0.5366710584489458,-0.0135050585737877,3.7726003676229802,-0.4693394088766562,0.08926660826781647,-0.33419515654975224
0.292540846598945,-0.5462071634504639,0.6155433757441463,-0.7457850478568514,-0.7623046263015982,0.07133892619691223,0.2111846179436593,-0.21653462247883984,0.03182450849537439,0.210867497364112,0.6828826841329937,-0.18385810489700963,0.8975075599066631
-1.3898576043899042,-0.6146258246215749,1.0740393732525668,-0.5706388430450766,-1.077845759772724,-0.764204828302552,-1.0907612967899643,-0.8609687132574848,-0.5170882177327613,-0.25154210293062146,3.7834488281176224,-0.18385810489700963,-0.6421208356638561
-1.0694007565825046,-0.28166649620196216,0.15704737823572576,0.830530795449121,-0.23427460989917986,-0.764204828302552,2.5763940278606587,-0.8609687132574848,-0.5170882177327613,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
0.6664071690409116,-0.26059802938037957,-1.2184406142895359,0.4802383858255716,-0.5808008139871647,0.5280172260114928,-0.1616704334057879,-0.10182368983270572,-0.3940609396091133,-0.25154210293062146,0.6817840471717702,-0.18385810489700963,0.28165620167845545
-0.7756486460923879,-0.5375902036052359,-0.7599446167811154,0.12994597620202217,-0.2078349415788591,1.1723025472552782,-0.5405040424703667,-0.4270922957035457,0.3336910941965764,1.8823537579195793,-0.4693394088766562,-0.18385810489700963,-0.33419515654975224
-0.5442075893425994,-0.23470406504546917,-1.2184406142895359,0.12994597620202217,-0.3656402060418764,-0.764204828302552,0.5058202058534701,0.32192709521438007,0.8446403080042885,0.7754525900752455,-0.4693394088766562,0.7171856792202843,0.8975075599066631
-1.042696019265221,0.2617189916381201,1.5325353707609874,-0.9209312526686261,-0.5940206481473251,-0.764204828302552,0.2141738968012251,0.7230685912393137,2.156364655068169,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.33419515654975224
-0.695534434140538,0.05594599053407368,-1.2184406142895359,-0.9209312526686261,-1.077845759772724,-0.764204828302552,-0.08084493198776094,3.0011971979867234,0.1994022517541833,-0.25154210293062146,-0.4693394088766562,-0.18385810489700963,-0.6421208356638561
0.4146196457636687,-0.41239808699670805,-1.2184406142895359,0.12994597620202217,0.11550822375131908,0.3310388471360163,-0.011631629208739147,-0.24891286810740854,-0.12964183777464572,-0.1262087035791857,-0.04834375047305839,-0.18385810489700963,3.360912992819494
